Entreprise,Date,Département,TypeTransaction,TypeDépense,Montant,DepartementID,Responsable,Client_Fournisseur,Projet,Année,Mois,Trimestre,YearMonth,AnnéeFiscale,JourSemaine,Montant_Signe,Semaine,JourAnnée
Tunisie Telecom,2023-06-20,Logistique,Dépense,Maintenance,19452.819,DEPT008,Asma Rezgui,Laboratoire_Télécom_TN,Fournitures_Bureau,2023,6,2,2023-06,2023,Tuesday,-19452.819,25,171
Tunisie Telecom,2023-09-03,Logistique,Dépense,Carburant,23349.891,DEPT008,Henda Masmoudi,TNT_Express,Cotisations_Sociales,2023,9,3,2023-09,2023,Sunday,-23349.891,35,246
Tunisie Telecom,2024-09-07,Production,Dépense,Maintenance,14893.689,DEPT003,Sami Jebali,TNT_Express,Partenariat_R&D,2024,9,3,2024-09,2024,Saturday,-14893.689,36,251
Tunisie Telecom,2024-11-30,Finance,Dépense,Audit,22739.716,DEPT007,Asma Oueslati,Centre_Etudes_Telecom,Innovation_5G,2024,11,4,2024-11,2024,Saturday,-22739.716,48,335
Tunisie Telecom,2023-01-14,Production,Revenu,N/A,14085.377,DEPT003,Slim Trabelsi,Banque_Tunisie,Projet_Digitalisation,2023,1,1,2023-01,2023,Saturday,14085.377,2,14
Tunisie Telecom,2025-11-05,Finance,Revenu,N/A,35758.317,DEPT007,Youssef Tlili,Ericsson Tunisie,Projet_Entreprise_2023,2025,11,4,2025-11,2025,Wednesday,35758.317,45,309
Tunisie Telecom,2025-07-07,Logistique,Dépense,Emballage,24906.763,DEPT008,Mouna Tlili,Centre_Formation_Ventes,Séminaire_Entreprise,2025,7,3,2025-07,2025,Monday,-24906.763,28,188
Tunisie Telecom,2024-09-04,Finance,Revenu,N/A,43260.867,DEPT007,Zied Sassi,BIAT,Logistique_Industrielle,2024,9,3,2024-09,2024,Wednesday,43260.867,36,248
Tunisie Telecom,2023-03-13,Ressources Humaines,Dépense,Salaires,21931.592,DEPT005,Ali Sassi,SSII_Tunisie,Cotisations_Sociales,2023,3,1,2023-03,2023,Monday,-21931.592,11,72
Tunisie Telecom,2024-03-31,Production,Dépense,Maintenance,17178.964,DEPT003,Sami Masmoudi,Laboratoire_Télécom_TN,Audit_Annuel_2023,2024,3,1,2024-03,2024,Sunday,-17178.964,13,91
Tunisie Telecom,2023-12-10,Logistique,Revenu,N/A,5252.67,DEPT008,Marwen Zouari,Banque_Tunisie,Campagne_4G_2023,2023,12,4,2023-12,2023,Sunday,5252.67,49,344
Tunisie Telecom,2023-08-23,Marketing,Dépense,Digital,18890.496,DEPT002,Omar Ben Amor,Deloitte_Tunisie,Transport_Équipement,2023,8,3,2023-08,2023,Wednesday,-18890.496,34,235
Tunisie Telecom,2023-03-03,Logistique,Revenu,N/A,75744.909,DEPT008,Slim Lahmar,Ministère TIC,Déploiement_Réseau,2023,3,1,2023-03,2023,Friday,75744.909,9,62
Tunisie Telecom,2024-10-17,Finance,Dépense,Formation,11553.051,DEPT007,Sirine Karray,SOTRAME,Logistique_Courrier,2024,10,4,2024-10,2024,Thursday,-11553.051,42,291
Tunisie Telecom,2025-06-04,Production,Dépense,Maintenance,15699.753,DEPT003,Nadia Karray,Entrepôt_TN_Sud,Maintenance_Réseau,2025,6,2,2025-06,2025,Wednesday,-15699.753,23,155
Tunisie Telecom,2024-01-06,Production,Dépense,Transport,6201.843,DEPT003,Rami Trabelsi,Agence_Pub_Media,Services_Cloud,2024,1,1,2024-01,2024,Saturday,-6201.843,1,6
Tunisie Telecom,2024-11-18,Finance,Dépense,Conseil,21988.962,DEPT007,Hassan Trabelsi,Total_Tunisie,Services_Titres,2024,11,4,2024-11,2024,Monday,-21988.962,47,323
Tunisie Telecom,2024-02-03,Production,Revenu,N/A,37153.332,DEPT003,Amine Hammami,Libyana,Maintenance_Réseau,2024,2,1,2024-02,2024,Saturday,37153.332,5,34
Tunisie Telecom,2025-03-10,R&D,Revenu,N/A,36136.864,DEPT004,Rim Gharbi,Nokia Tunisie,Projet_Digitalisation,2025,3,1,2025-03,2025,Monday,36136.864,11,69
Tunisie Telecom,2025-07-10,Ventes,Revenu,N/A,42227.497,DEPT001,Amine Jebali,Zitouna Bank,Audit_Annuel_2023,2025,7,3,2025-07,2025,Thursday,42227.497,28,191
Tunisie Telecom,2024-05-13,Production,Dépense,Main d'œuvre,8869.59,DEPT003,Leila Tlili,Facebook_Ads_TN,Extension_Réseau,2024,5,2,2024-05,2024,Monday,-8869.59,20,134
Tunisie Telecom,2025-11-04,Logistique,Revenu,N/A,54890.27,DEPT008,Faten Ben Salem,Libyana,Partenariat_R&D,2025,11,4,2025-11,2025,Tuesday,54890.27,45,308
Tunisie Telecom,2025-03-15,Ventes,Dépense,Événements,1750.805,DEPT001,Faten Jaziri,Ericsson_Services,Cotisations_Sociales,2025,3,1,2025-03,2025,Saturday,-1750.805,11,74
Tunisie Telecom,2023-02-17,R&D,Dépense,Développement,3509.522,DEPT004,Imen Bouaziz,SOTRAME,Séminaire_Entreprise,2023,2,1,2023-02,2023,Friday,-3509.522,7,48
Tunisie Telecom,2023-12-28,IT,Revenu,N/A,51350.317,DEPT006,Khaled Kchaou,BIAT,Déploiement_Réseau,2023,12,4,2023-12,2023,Thursday,51350.317,52,362
Tunisie Telecom,2023-05-02,Marketing,Dépense,Publicité,11322.057,DEPT002,Ahmed Jaziri,Dell_Tunisie,Déploiement_Réseau,2023,5,2,2023-05,2023,Tuesday,-11322.057,18,122
Tunisie Telecom,2023-06-30,R&D,Dépense,Développement,12946.553,DEPT004,Hanen Chaabane,Cisco_Tunisie,Contrat_International,2023,6,2,2023-06,2023,Friday,-12946.553,26,181
Tunisie Telecom,2024-01-01,Finance,Revenu,N/A,30690.188,DEPT007,Ali Lahmar,Amen Bank,Tests_Equipement,2024,1,1,2024-01,2024,Monday,30690.188,1,1
Tunisie Telecom,2024-01-25,IT,Dépense,Logiciels,18705.442,DEPT006,Youssef Oueslati,Azure_Tunisie,Projet_Logistique_2023,2024,1,1,2024-01,2024,Thursday,-18705.442,4,25
Tunisie Telecom,2023-02-27,Finance,Dépense,Audit,9836.637,DEPT007,Rania Kchaou,Transporteur_TN_1,Conseil_Stratégique,2023,2,1,2023-02,2023,Monday,-9836.637,9,58
Tunisie Telecom,2024-03-02,Ressources Humaines,Dépense,Avantages,11455.149,DEPT005,Nadia Mejri,Cisco_Tunisie,Projet_Logistique_2023,2024,3,1,2024-03,2024,Saturday,-11455.149,9,62
Tunisie Telecom,2025-04-26,R&D,Revenu,N/A,29253.901,DEPT004,Amine Ben Amor,Maroc Telecom,Campagne_4G_2023,2025,4,2,2025-04,2025,Saturday,29253.901,17,116
Tunisie Telecom,2023-02-05,Marketing,Dépense,Design,23262.919,DEPT002,Hassan Hammami,Dell_Tunisie,Maintenance_Véhicules,2023,2,1,2023-02,2023,Sunday,-23262.919,5,36
Tunisie Telecom,2024-04-19,Ressources Humaines,Dépense,Formation,1089.771,DEPT005,Rami Gharbi,SSII_Tunisie,Partenariat_R&D,2024,4,2,2024-04,2024,Friday,-1089.771,16,110
Tunisie Telecom,2023-04-11,Production,Dépense,Énergie,10186.717,DEPT003,Salma Jaziri,Helpdesk_TN,Serveurs_Infrastructure,2023,4,2,2023-04,2023,Tuesday,-10186.717,15,101
Tunisie Telecom,2025-11-11,Ventes,Revenu,N/A,9701.481,DEPT001,Imen Ben Ali,STB,Service_Bancaire_2023,2025,11,4,2025-11,2025,Tuesday,9701.481,46,315
Tunisie Telecom,2025-03-04,Production,Dépense,Main d'œuvre,13189.491,DEPT003,Leila Tlili,Hotel_Lac_Tunis,Audit_Externe,2025,3,1,2025-03,2025,Tuesday,-13189.491,10,63
Tunisie Telecom,2024-02-10,Production,Revenu,N/A,41771.46,DEPT003,Aicha Guesmi,UBCI,Campagne_4G_2023,2024,2,1,2024-02,2024,Saturday,41771.46,6,41
Tunisie Telecom,2023-12-20,R&D,Revenu,N/A,46791.553,DEPT004,Aicha Masmoudi,Carthage_Cement,Campagne_Digitale_Q4,2023,12,4,2023-12,2023,Wednesday,46791.553,51,354
Tunisie Telecom,2023-03-05,Logistique,Revenu,N/A,76548.847,DEPT008,Sonia Lahmar,Union_Bancaire,Serveurs_Infrastructure,2023,3,1,2023-03,2023,Sunday,76548.847,9,64
Tunisie Telecom,2024-04-04,Marketing,Dépense,Campagnes,22366.907,DEPT002,Aymen Sassi,Transporteur_TN_1,Audit_Externe,2024,4,2,2024-04,2024,Thursday,-22366.907,14,95
Tunisie Telecom,2024-05-17,Ventes,Dépense,Formation,2677.634,DEPT001,Hedi Chaabane,SSII_Tunisie,Développement_App,2024,5,2,2024-05,2024,Friday,-2677.634,20,138
Tunisie Telecom,2024-05-13,Marketing,Revenu,N/A,42014.016,DEPT002,Asma Gharbi,UBCI,Projet_Entreprise_2023,2024,5,2,2024-05,2024,Monday,42014.016,20,134
Tunisie Telecom,2023-03-11,Ressources Humaines,Dépense,Formation,4192.436,DEPT005,Faten Ben Salem,Cisco_Tunisie,Matériel_Emballage,2023,3,1,2023-03,2023,Saturday,-4192.436,10,70
Tunisie Telecom,2024-09-11,Ventes,Revenu,N/A,60550.302,DEPT001,Wael Mejri,Zitouna Bank,Sécurité_Informatique,2024,9,3,2024-09,2024,Wednesday,60550.302,37,255
Tunisie Telecom,2024-09-22,Finance,Dépense,Audit,7788.121,DEPT007,Hassan Ferchichi,Centre_Formation_Ventes,Formation_Employés,2024,9,3,2024-09,2024,Sunday,-7788.121,38,266
Tunisie Telecom,2024-03-02,Ressources Humaines,Revenu,N/A,36560.176,DEPT005,Wael Mejri,Nokia Tunisie,Commissions_Q2,2024,3,1,2024-03,2024,Saturday,36560.176,9,62
Tunisie Telecom,2023-03-04,Finance,Revenu,N/A,21584.736,DEPT007,Hanen Tlili,Zitouna Bank,Fournitures_Bureau,2023,3,1,2023-03,2023,Saturday,21584.736,9,63
Tunisie Telecom,2023-11-29,IT,Dépense,Support,6924.947,DEPT006,Leila Ben Ali,Agence_Digital_TN,Campagne_4G_2023,2023,11,4,2023-11,2023,Wednesday,-6924.947,48,333
Tunisie Telecom,2023-12-16,Ressources Humaines,Dépense,Salaires,8984.134,DEPT005,Youssef Jebali,Total_Tunisie,Migration_Cloud,2023,12,4,2023-12,2023,Saturday,-8984.134,50,350
Tunisie Telecom,2024-04-05,Logistique,Dépense,Stockage,2749.348,DEPT008,Aicha Masmoudi,Cisco_Tunisie,Conseil_Stratégique,2024,4,2,2024-04,2024,Friday,-2749.348,14,96
Tunisie Telecom,2023-10-27,Marketing,Dépense,Événements,13055.061,DEPT002,Hanen Masmoudi,Transporteur_Logistique,Logistique_Courrier,2023,10,4,2023-10,2023,Friday,-13055.061,43,300
Tunisie Telecom,2024-07-07,Finance,Revenu,N/A,19907.827,DEPT007,Nadia Gharbi,Tunisair,Licences_ERP,2024,7,3,2024-07,2024,Sunday,19907.827,27,189
Tunisie Telecom,2024-08-11,R&D,Dépense,Brevets,15251.275,DEPT004,Ahmed Ferchichi,Bureau_Plus_TN,Campagne_Marketing_Eté,2024,8,3,2024-08,2024,Sunday,-15251.275,32,224
Tunisie Telecom,2023-02-15,IT,Dépense,Cloud,586.756,DEPT006,Wael Dahmani,Entrepôt_TN_Sud,Stratégie_2023,2023,2,1,2023-02,2023,Wednesday,-586.756,7,46
Tunisie Telecom,2024-09-30,Marketing,Revenu,N/A,27656.472,DEPT002,Sana Masmoudi,Attijari Bank,Commissions_Q2,2024,9,3,2024-09,2024,Monday,27656.472,40,274
Tunisie Telecom,2024-06-24,Marketing,Dépense,Publicité,6681.956,DEPT002,Henda Jaziri,Centre_Formation_Ventes,Innovation_5G,2024,6,2,2024-06,2024,Monday,-6681.956,26,176
Tunisie Telecom,2023-11-12,Ventes,Revenu,N/A,35788.191,DEPT001,Rim Oueslati,Orange Tunisie,Transport_Équipement,2023,11,4,2023-11,2023,Sunday,35788.191,45,316
Tunisie Telecom,2023-10-28,R&D,Dépense,Recherche,11941.984,DEPT004,Sonia Dahmani,Microsoft_Tunisie,Commissions_Q2,2023,10,4,2023-10,2023,Saturday,-11941.984,43,301
Tunisie Telecom,2025-02-21,R&D,Dépense,Tests,15954.9,DEPT004,Khadija Trabelsi,Cabinet_Audit_TN,Matériel_Bureau,2025,2,1,2025-02,2025,Friday,-15954.9,8,52
Tunisie Telecom,2024-02-20,Logistique,Revenu,N/A,43354.289,DEPT008,Omar Trabelsi,Amen Bank,Recrutement_2023,2024,2,1,2024-02,2024,Tuesday,43354.289,8,51
Tunisie Telecom,2023-07-21,Logistique,Revenu,N/A,37484.1,DEPT008,Salma Rezgui,Zitouna Bank,Serveurs_Infrastructure,2023,7,3,2023-07,2023,Friday,37484.1,29,202
Tunisie Telecom,2023-02-13,Logistique,Dépense,Emballage,15543.123,DEPT008,Rim Masmoudi,Agence_Recrutement_TN,Campagne_Marketing_Eté,2023,2,1,2023-02,2023,Monday,-15543.123,7,44
Tunisie Telecom,2024-12-07,Production,Dépense,Énergie,4702.916,DEPT003,Nader Jaziri,Fournisseur_Fibre_Optique,Salaires_Janvier,2024,12,4,2024-12,2024,Saturday,-4702.916,49,342
Tunisie Telecom,2025-04-03,Ventes,Dépense,Événements,2972.022,DEPT001,Karim Dahmani,Hotel_Lac_Tunis,Transformation_Digitale,2025,4,2,2025-04,2025,Thursday,-2972.022,14,93
Tunisie Telecom,2024-04-28,Finance,Dépense,Audit,10915.127,DEPT007,Aicha Tlili,Agence_Recrutement_TN,Carburant_Flotte,2024,4,2,2024-04,2024,Sunday,-10915.127,17,119
Tunisie Telecom,2023-04-22,Ventes,Revenu,N/A,77153.482,DEPT001,Ahmed Dahmani,Ericsson Tunisie,Partenariat_Recherche,2023,4,2,2023-04,2023,Saturday,77153.482,16,112
Tunisie Telecom,2024-04-15,IT,Revenu,N/A,30023.232,DEPT006,Sami Bouaziz,UBCI,Licences_ERP,2024,4,2,2024-04,2024,Monday,30023.232,16,106
Tunisie Telecom,2024-08-13,Production,Dépense,Main d'œuvre,8050.27,DEPT003,Hanen Mejri,Intérim_TN,Licences_ERP,2024,8,3,2024-08,2024,Tuesday,-8050.27,33,226
Tunisie Telecom,2025-05-31,Marketing,Revenu,N/A,11054.346,DEPT002,Amel Guesmi,STB,Recrutement_2023,2025,5,2,2025-05,2025,Saturday,11054.346,22,151
Tunisie Telecom,2025-09-15,Logistique,Revenu,N/A,40147.07,DEPT008,Marwa Sassi,BH Bank,Recherche_5G,2025,9,3,2025-09,2025,Monday,40147.07,38,258
Tunisie Telecom,2023-09-23,Finance,Revenu,N/A,31986.551,DEPT007,Khadija Karray,Ministère TIC,Maintenance_Réseau,2023,9,3,2023-09,2023,Saturday,31986.551,38,266
Tunisie Telecom,2024-02-22,Logistique,Dépense,Emballage,9335.315,DEPT008,Henda Tlili,Agence_Marketing_TN,Transport_Express,2024,2,1,2024-02,2024,Thursday,-9335.315,8,53
Tunisie Telecom,2023-11-23,IT,Revenu,N/A,69282.28,DEPT006,Omar Ben Amor,STB,Matériel_Bureau,2023,11,4,2023-11,2023,Thursday,69282.28,47,327
Tunisie Telecom,2024-12-14,Ventes,Dépense,Déplacements,24659.866,DEPT001,Omar Masmoudi,Transporteur_Logistique,Transformation_Digitale,2024,12,4,2024-12,2024,Saturday,-24659.866,50,349
Tunisie Telecom,2025-11-18,Marketing,Revenu,N/A,9985.528,DEPT002,Imen Oueslati,Banque_Tunisie,Cotisations_Sociales,2025,11,4,2025-11,2025,Tuesday,9985.528,47,322
Tunisie Telecom,2025-10-17,IT,Dépense,Support,9306.07,DEPT006,Asma Mejri,Transport_TN,Logistique_Courrier,2025,10,4,2025-10,2025,Friday,-9306.07,42,290
Tunisie Telecom,2023-07-30,R&D,Dépense,Brevets,10039.443,DEPT004,Amine Jebali,SSII_Tunisie,Infrastructure_Télécom,2023,7,3,2023-07,2023,Sunday,-10039.443,30,211
Tunisie Telecom,2025-11-16,Production,Dépense,Main d'œuvre,8651.347,DEPT003,Ahmed Mejri,Total_Tunisie,Stratégie_2023,2025,11,4,2025-11,2025,Sunday,-8651.347,46,320
Tunisie Telecom,2023-06-15,Finance,Revenu,N/A,48026.997,DEPT007,Rania Ferchichi,La Poste Tunisienne,Migration_Cloud,2023,6,2,2023-06,2023,Thursday,48026.997,24,166
Tunisie Telecom,2024-12-12,Ventes,Dépense,Déplacements,17124.792,DEPT001,Yasmine Hammami,Transporteur_Logistique,Stratégie_2023,2024,12,4,2024-12,2024,Thursday,-17124.792,50,347
Tunisie Telecom,2023-01-10,R&D,Dépense,Développement,2143.822,DEPT004,Aymen Jebali,TNT_Express,Protection_IP,2023,1,1,2023-01,2023,Tuesday,-2143.822,2,10
Tunisie Telecom,2025-11-02,Ventes,Dépense,Déplacements,4186.089,DEPT001,Yasmine Kchaou,Carton_Tunisie,Formation_Employés,2025,11,4,2025-11,2025,Sunday,-4186.089,44,306
Tunisie Telecom,2023-07-15,Marketing,Revenu,N/A,51755.921,DEPT002,Yasmine Nciri,Union_Bancaire,Audit_Externe,2023,7,3,2023-07,2023,Saturday,51755.921,28,196
Tunisie Telecom,2024-04-23,IT,Revenu,N/A,9792.545,DEPT006,Karim Guesmi,Ministère TIC,Sécurité_Informatique,2024,4,2,2024-04,2024,Tuesday,9792.545,17,114
Tunisie Telecom,2024-08-19,Marketing,Revenu,N/A,47542.437,DEPT002,Mohamed Chaabane,Nokia Tunisie,Matériel_Emballage,2024,8,3,2024-08,2024,Monday,47542.437,34,232
Tunisie Telecom,2025-02-19,Ventes,Dépense,Événements,23336.287,DEPT001,Anis Hammami,Centre_Etudes_Telecom,Transformation_Digitale,2025,2,1,2025-02,2025,Wednesday,-23336.287,8,50
Tunisie Telecom,2025-06-08,Ressources Humaines,Dépense,Avantages,933.013,DEPT005,Aymen Jaziri,ISG_Tunis,Service_Bancaire_2023,2025,6,2,2025-06,2025,Sunday,-933.013,23,159
Tunisie Telecom,2023-03-19,Finance,Dépense,Conseil,20363.475,DEPT007,Sonia Hammami,Transport_TN,Matériel_Emballage,2023,3,1,2023-03,2023,Sunday,-20363.475,11,78
Tunisie Telecom,2023-03-08,Marketing,Revenu,N/A,52356.931,DEPT002,Wael Hammami,Amen Bank,Recherche_5G,2023,3,1,2023-03,2023,Wednesday,52356.931,10,67
Tunisie Telecom,2024-07-05,R&D,Revenu,N/A,15363.38,DEPT004,Slim Saidi,UBCI,Sécurité_Informatique,2024,7,3,2024-07,2024,Friday,15363.38,27,187
Tunisie Telecom,2023-01-06,Production,Dépense,Transport,7096.375,DEPT003,Nader Kchaou,McKinsey_Tunisie,Formation_Employés,2023,1,1,2023-01,2023,Friday,-7096.375,1,6
Tunisie Telecom,2023-06-21,IT,Dépense,Matériel,16753.403,DEPT006,Nadia Jebali,TNT_Express,Protection_IP,2023,6,2,2023-06,2023,Wednesday,-16753.403,25,172
Tunisie Telecom,2025-08-09,Marketing,Revenu,N/A,58009.804,DEPT002,Khadija Mejri,Amen Bank,Transformation_Digitale,2025,8,3,2025-08,2025,Saturday,58009.804,32,221
Tunisie Telecom,2023-12-24,IT,Revenu,N/A,67656.457,DEPT006,Hassan Kchaou,Tunisair,Audit_Externe,2023,12,4,2023-12,2023,Sunday,67656.457,51,358
Tunisie Telecom,2024-04-01,Logistique,Dépense,Transport,5575.745,DEPT008,Hedi Dahmani,HP_Tunisie,Maintenance_Réseau,2024,4,2,2024-04,2024,Monday,-5575.745,14,92
Tunisie Telecom,2025-11-29,Ressources Humaines,Revenu,N/A,69040.326,DEPT005,Ahmed Lahmar,Nokia Tunisie,Maintenance_Véhicules,2025,11,4,2025-11,2025,Saturday,69040.326,48,333
Tunisie Telecom,2023-12-15,Marketing,Dépense,Événements,5597.601,DEPT002,Mouna Mansouri,Agence_Marketing_TN,Recrutement_2023,2023,12,4,2023-12,2023,Friday,-5597.601,50,349
Tunisie Telecom,2023-06-26,Ventes,Dépense,Commissions,22311.04,DEPT001,Mouna Masmoudi,AWS_Tunisie,Salaires_Janvier,2023,6,2,2023-06,2023,Monday,-22311.04,26,177
Tunisie Telecom,2025-03-31,Production,Dépense,Matières premières,24745.167,DEPT003,Sami Guesmi,Employés_TT,Maintenance_Véhicules,2025,3,1,2025-03,2025,Monday,-24745.167,14,90
Tunisie Telecom,2025-05-07,Production,Dépense,Main d'œuvre,12240.923,DEPT003,Hedi Ben Ali,Deloitte_Tunisie,Services_Financiers,2025,5,2,2025-05,2025,Wednesday,-12240.923,19,127
Tunisie Telecom,2023-03-22,Logistique,Revenu,N/A,68304.662,DEPT008,Tarek Zouari,Attijari Bank,Campagne_4G_2023,2023,3,1,2023-03,2023,Wednesday,68304.662,12,81
Tunisie Telecom,2025-05-09,Ressources Humaines,Dépense,Salaires,11779.016,DEPT005,Youssef Jebali,HP_Tunisie,Commissions_Q2,2025,5,2,2025-05,2025,Friday,-11779.016,19,129
Tunisie Telecom,2023-04-30,IT,Dépense,Sécurité,2518.441,DEPT006,Aymen Ben Ali,Transport_TN,Développement_App,2023,4,2,2023-04,2023,Sunday,-2518.441,17,120
Tunisie Telecom,2025-10-15,Ressources Humaines,Dépense,Avantages,17155.888,DEPT005,Hassan Gharbi,Agence_Events_TN,Cotisations_Sociales,2025,10,4,2025-10,2025,Wednesday,-17155.888,42,288
Tunisie Telecom,2024-11-01,Ressources Humaines,Revenu,N/A,74965.598,DEPT005,Aymen Mansouri,Nokia Tunisie,Infrastructure_Télécom,2024,11,4,2024-11,2024,Friday,74965.598,44,306
Tunisie Telecom,2024-11-16,Ressources Humaines,Dépense,Salaires,21773.132,DEPT005,Karim Chaabane,ISG_Tunis,Stratégie_2023,2024,11,4,2024-11,2024,Saturday,-21773.132,46,321
Tunisie Telecom,2023-03-26,Finance,Revenu,N/A,42464.623,DEPT007,Amine Karray,UBCI,Logistique_Industrielle,2023,3,1,2023-03,2023,Sunday,42464.623,12,85
Tunisie Telecom,2025-05-07,Ressources Humaines,Revenu,N/A,7095.072,DEPT005,Hedi Mejri,Amen Bank,Transport_Express,2025,5,2,2025-05,2025,Wednesday,7095.072,19,127
Tunisie Telecom,2023-03-09,Logistique,Dépense,Carburant,23559.044,DEPT008,Leila Ben Salem,Dell_Tunisie,Logistique_Courrier,2023,3,1,2023-03,2023,Thursday,-23559.044,10,68
Tunisie Telecom,2023-03-06,Logistique,Dépense,Carburant,4412.737,DEPT008,Youssef Guesmi,Helpdesk_TN,Carburant_Flotte,2023,3,1,2023-03,2023,Monday,-4412.737,10,65
Tunisie Telecom,2024-03-05,Finance,Dépense,Logiciels,17048.156,DEPT007,Leila Ben Salem,AWS_Tunisie,Transport_Équipement,2024,3,1,2024-03,2024,Tuesday,-17048.156,10,65
Tunisie Telecom,2025-12-15,R&D,Dépense,Brevets,20136.62,DEPT004,Hedi Karray,Hotel_Lac_Tunis,Transport_Express,2025,12,4,2025-12,2025,Monday,-20136.62,51,349
Tunisie Telecom,2025-07-09,Logistique,Revenu,N/A,68755.871,DEPT008,Hassan Jaziri,Amen Bank,Serveurs_Infrastructure,2025,7,3,2025-07,2025,Wednesday,68755.871,28,190
Tunisie Telecom,2024-09-10,Production,Dépense,Transport,3317.558,DEPT003,Nadia Jebali,Dell_Tunisie,Extension_Réseau,2024,9,3,2024-09,2024,Tuesday,-3317.558,37,254
Tunisie Telecom,2025-07-22,Ressources Humaines,Revenu,N/A,46591.126,DEPT005,Sirine Ferchichi,Ooredoo Tunisie,Matériel_Bureau,2025,7,3,2025-07,2025,Tuesday,46591.126,30,203
Tunisie Telecom,2023-01-24,IT,Revenu,N/A,36592.575,DEPT006,Henda Ben Salem,BIAT,Campagne_Digitale_Q4,2023,1,1,2023-01,2023,Tuesday,36592.575,4,24
Tunisie Telecom,2024-05-16,Marketing,Dépense,Digital,16402.875,DEPT002,Mouna Tlili,HP_Tunisie,Partenariat_Recherche,2024,5,2,2024-05,2024,Thursday,-16402.875,20,137
Tunisie Telecom,2024-05-08,Ressources Humaines,Dépense,Événements internes,17453.663,DEPT005,Hassan Chaabane,Microsoft_Tunisie,Transport_Express,2024,5,2,2024-05,2024,Wednesday,-17453.663,19,129
Tunisie Telecom,2025-12-15,Production,Revenu,N/A,62917.071,DEPT003,Tarek Oueslati,Nokia Tunisie,Matériel_Emballage,2025,12,4,2025-12,2025,Monday,62917.071,51,349
Tunisie Telecom,2025-08-19,Production,Dépense,Transport,4667.371,DEPT003,Rania Ben Salem,Fournisseur_Fibre_Optique,Projet_Digitalisation,2025,8,3,2025-08,2025,Tuesday,-4667.371,34,231
Tunisie Telecom,2023-07-01,R&D,Dépense,Développement,2888.658,DEPT004,Amine Jaziri,Agence_Recrutement_TN,Licences_ERP,2023,7,3,2023-07,2023,Saturday,-2888.658,26,182
Tunisie Telecom,2023-06-20,Ressources Humaines,Dépense,Formation,15504.506,DEPT005,Slim Trabelsi,Agence_Events_TN,Campagne_Digitale_Q4,2023,6,2,2023-06,2023,Tuesday,-15504.506,25,171
Tunisie Telecom,2025-12-17,IT,Dépense,Sécurité,6286.568,DEPT006,Ahmed Trabelsi,Cisco_Tunisie,Fournitures_Bureau,2025,12,4,2025-12,2025,Wednesday,-6286.568,51,351
Tunisie Telecom,2024-10-02,R&D,Revenu,N/A,20600.498,DEPT004,Faten Tlili,BH Bank,Audit_Annuel_2023,2024,10,4,2024-10,2024,Wednesday,20600.498,40,276
Tunisie Telecom,2023-07-22,Finance,Dépense,Fournitures,18187.264,DEPT007,Marwa Jaziri,CNSS,Projet_Logistique_2023,2023,7,3,2023-07,2023,Saturday,-18187.264,29,203
Tunisie Telecom,2024-04-04,Finance,Revenu,N/A,65322.387,DEPT007,Faten Trabelsi,Banque_Tunisie,Serveurs_Infrastructure,2024,4,2,2024-04,2024,Thursday,65322.387,14,95
Tunisie Telecom,2025-08-16,Ventes,Dépense,Matériel,9522.615,DEPT001,Khadija Mansouri,Microsoft_Tunisie,Transport_Express,2025,8,3,2025-08,2025,Saturday,-9522.615,33,228
Tunisie Telecom,2024-04-06,Logistique,Dépense,Stockage,11397.603,DEPT008,Hassan Gharbi,Cisco_Tunisie,Extension_Réseau,2024,4,2,2024-04,2024,Saturday,-11397.603,14,97
Tunisie Telecom,2025-05-13,Finance,Revenu,N/A,23760.333,DEPT007,Khaled Hammami,La Poste Tunisienne,Recherche_5G,2025,5,2,2025-05,2025,Tuesday,23760.333,20,133
Tunisie Telecom,2023-11-05,Logistique,Dépense,Transport,8475.825,DEPT008,Henda Chaabane,Bureau_Plus_TN,Licences_ERP,2023,11,4,2023-11,2023,Sunday,-8475.825,44,309
Tunisie Telecom,2023-08-21,Marketing,Revenu,N/A,8436.844,DEPT002,Tarek Masmoudi,Nokia Tunisie,Migration_Cloud,2023,8,3,2023-08,2023,Monday,8436.844,34,233
Tunisie Telecom,2024-01-04,R&D,Dépense,Développement,22065.977,DEPT004,Marwen Ben Amor,Kaspersky_TN,Contrat_International,2024,1,1,2024-01,2024,Thursday,-22065.977,1,4
Tunisie Telecom,2023-06-08,R&D,Dépense,Brevets,23854.15,DEPT004,Tarek Jaziri,Agence_Créative_TN,Salaires_Janvier,2023,6,2,2023-06,2023,Thursday,-23854.15,23,159
Tunisie Telecom,2025-12-09,Ventes,Dépense,Matériel,17388.779,DEPT001,Fatma Lahmar,Microsoft_Tunisie,Projet_Entreprise_2023,2025,12,4,2025-12,2025,Tuesday,-17388.779,50,343
Tunisie Telecom,2025-02-01,Finance,Dépense,Fournitures,18037.0,DEPT007,Khadija Tlili,Helpdesk_TN,Contrat_International,2025,2,1,2025-02,2025,Saturday,-18037.0,5,32
